,mean_r,mean_g,mean_b,stddev_r,stddev_g,stddev_b,contrast,correlation,inverse_difference_moments,entropy
0,115.4588623046875,113.45149230957031,88.66226196289062,67.64211510345119,63.81425723761991,65.45173724851287,722.7131284091452,0.9130707345866411,0.1471923662239727,13.231043842688308
0,111.11932373046875,119.53483581542969,98.87290954589844,56.92600800241914,39.21618293193665,55.47294362223001,318.26406991902127,0.9244431080948581,0.12244604316609577,12.754954805665657
0,120.85626220703125,125.14015197753906,120.80325317382812,47.32342604545126,37.406633791190444,52.011756616470116,676.1926326713278,0.798691793955199,0.0921723215885748,13.468247288433796
0,130.10446166992188,125.58407592773438,89.45780944824219,47.201497829304415,44.00359620078405,66.0952085184544,781.7764498930692,0.8003121448103413,0.0747449003915355,13.70350784568841
0,117.50634765625,127.45182800292969,101.02548217773438,54.123003896418325,47.01994645898242,65.08254616265475,651.2861781676514,0.8671164602798811,0.11715991874932546,13.522030060177046
0,110.35598754882812,109.54693603515625,84.17686462402344,59.34432220558982,58.10295170818705,56.60616313716046,804.8910367707126,0.8780854994728756,0.1375939223156581,13.374745057360746
0,131.67039489746094,139.34730529785156,109.93002319335938,45.67441893630134,27.751901368064487,50.64723136939673,354.1865093503698,0.8512628854982911,0.10677368454240264,12.461099855900397
0,117.2877197265625,121.18708801269531,108.34814453125,56.98157815983609,49.95678386178208,55.557276509200264,578.4177105259993,0.8938033085643762,0.10664781628440524,13.16050902423298
0,156.93421936035156,156.7266082763672,123.18296813964844,55.32488928984689,55.18337166270363,68.70655732257173,269.1005827085735,0.9545779287320204,0.20455663228619114,12.02293132311326
0,131.39134216308594,139.40664672851562,114.12802124023438,51.862862180020244,38.04259530294299,55.3034235554072,580.1082161157963,0.843062325695574,0.0781930715331503,13.409152413678049
0,124.10942077636719,132.26258850097656,114.36563110351562,53.884680685851336,49.893276315775445,59.65393269693621,1065.1797391177665,0.7934486525711707,0.07791169020110786,13.827854798774382
0,149.6057891845703,159.44256591796875,135.24806213378906,50.80303807877235,33.70881588642492,52.81020968792183,459.7212310769893,0.8575844909343924,0.11014227456553824,12.967791467321192
0,103.67160034179688,105.1102294921875,84.02748107910156,63.946737082118965,55.35425762313031,62.367494243187934,777.5608105055738,0.8847426224756888,0.08671794725744708,13.849432587969574
0,111.52622985839844,120.40647888183594,102.19924926757812,66.98663867677851,56.462021046850495,73.68924480860007,1033.7742695117254,0.8589187319202446,0.08681751519838007,14.087148183313717
0,102.16912841796875,113.833740234375,91.1617431640625,60.029388780866384,50.6943680494058,67.74214352285256,655.0690797559828,0.8864876565937555,0.1312791138145214,13.504220215951484
0,110.82908630371094,112.25587463378906,84.74662780761719,61.165152512621184,51.278128332516594,56.545038114489245,649.7991313437135,0.8888357207562176,0.08900044838159175,13.663032941745305
0,107.60719299316406,114.44921875,98.31385803222656,53.60465748738584,46.95639238969368,53.86075883589806,921.351324280324,0.8084143159667447,0.08400872144492565,13.66279511458539
0,103.74964904785156,108.89901733398438,95.59043884277344,55.371490366184275,50.19462847550655,54.554875451803674,925.4331205245569,0.8271672412411839,0.11181646292595442,13.423173370402875
0,107.96876525878906,106.32460021972656,78.85771179199219,63.085732761674926,57.97216099554382,60.68707987583437,913.2779991920168,0.8680178202402462,0.11027982928604138,13.641574915391397
0,138.01416015625,137.14405822753906,99.01956176757812,35.28025155221588,28.82450406689878,47.74026133053276,428.6554127469001,0.7652369812687331,0.08355996749740519,12.568181094778742
0,106.92578125,111.90785217285156,99.28523254394531,59.87914757111004,52.00127974465304,66.74112452652277,311.4866587670606,0.9489596249914957,0.19150224905884938,12.373190364552153
0,117.44737243652344,126.326904296875,105.0721435546875,60.72426012671722,42.90982756942419,62.74805935662362,443.9763007917624,0.9107103871869786,0.09798005746233371,13.207008698029776
0,119.85240173339844,121.09635925292969,116.50096130371094,54.11385595915613,46.60750474401854,63.261148661592436,349.9510699911091,0.9293286083125921,0.20593508670693458,12.323454778127752
0,108.48895263671875,116.39927673339844,89.73335266113281,62.35082661729563,57.908763964834314,64.54287966220774,620.1034917159261,0.911011728937094,0.16895853630469315,13.033360557611852
0,109.68222045898438,117.30874633789062,91.829833984375,51.902661394341386,35.99730689817636,52.11700367998779,344.6279239805601,0.9006803602568489,0.11732544026700686,12.831194255913617
0,123.927734375,128.57467651367188,105.01083374023438,53.482983280477484,36.96142681694102,54.90087785252371,409.56328272178934,0.8899070317262426,0.08212593619757008,12.998014294104767
0,145.75425720214844,151.779541015625,108.70980834960938,61.00652007133835,62.56185157384592,69.04687379948368,705.3745852706887,0.9030256640797941,0.13596587461912837,13.312833053371698
0,120.68655395507812,130.57508850097656,113.6431884765625,52.64011703306383,45.05537846973439,60.2325267630647,918.5287528234325,0.796166193730992,0.06814737992715078,13.859390817947736
0,109.48191833496094,117.54739379882812,91.23634338378906,54.34057966965976,55.66013209737616,55.289497208295806,880.2228383464285,0.842239398022269,0.12705200021562635,13.554926253949588
0,114.53265380859375,118.48478698730469,100.34970092773438,54.858763097273425,49.83019825090405,58.89022721644816,486.50286465842424,0.9082434619762195,0.1287922991407776,13.208751419832137
0,111.3236083984375,119.10426330566406,105.15008544921875,64.86002512635629,57.887135966367154,72.53040846831479,319.9357247062427,0.9567686479205149,0.24876679124607387,12.159978031730402
0,105.60746765136719,111.67716979980469,93.92669677734375,57.43774322429463,52.44991258429625,57.55564242774431,1015.2457627775366,0.824092920728656,0.09279938381525146,13.791604387049093
0,112.65780639648438,115.91648864746094,95.28192138671875,55.38900048942389,41.379933769864024,57.63022961771621,450.94809733636066,0.8963083796998472,0.0939450500129898,13.139006141386883
0,120.81675720214844,123.25743103027344,106.04597473144531,75.32069036494967,69.27423265333935,64.57084874793091,336.2930807561993,0.963463798317852,0.1675655420677332,12.917082966019946
0,133.82362365722656,139.8660125732422,115.88786315917969,53.1764448558182,34.369224580615594,56.5208346555324,251.3575085904459,0.9288311973213846,0.1523383270011563,12.199773504200152
0,118.12765502929688,118.64091491699219,91.72419738769531,62.09119722666935,51.06380624780641,59.117697765936654,705.6141193591402,0.8819237698269888,0.0829688520381414,13.719855170697718
0,119.67149353027344,123.0245361328125,93.82658386230469,51.41625427802716,48.09342424739077,63.69657881163677,396.453770980512,0.9157816870224809,0.17848719050871525,12.767776760072366
0,121.393798828125,126.60261535644531,104.97048950195312,53.48984963785038,37.18971031208006,54.20125530051854,506.82077348555805,0.8644116633564328,0.08669315862371196,13.156025825180219
0,133.45477294921875,135.70619201660156,96.35127258300781,53.58634241055842,51.23106990796493,70.2708212358953,677.4248610810741,0.875031550112033,0.09695530123017354,13.620199610723938
0,118.46414184570312,128.1282501220703,98.2152099609375,53.50987048972868,43.65813825805125,70.1725585119994,583.5350431174304,0.8682672477139426,0.10444486840602268,13.491756357524107
0,128.7529754638672,136.6544952392578,115.63082885742188,47.31341945623085,30.457475311713292,48.900922026786276,509.6474086439106,0.8146878111310132,0.07701059529461528,13.045056900169094
0,107.61907958984375,129.48294067382812,91.88401794433594,26.276271702293823,22.192027805938483,39.10915912961885,91.19744371155322,0.8979468392461999,0.1943418134462657,11.244529222232748
0,138.52108764648438,136.76792907714844,122.05732727050781,46.03872027213116,33.057058639190096,49.21190360701411,495.3658775320787,0.8274390877832922,0.07254756325027492,13.007769604686244
0,129.85488891601562,134.56639099121094,117.56205749511719,66.6506156410569,51.29263618261844,65.49498230005477,207.69634859489128,0.9681825981147906,0.2084259847097242,11.806478101715168
0,110.52999877929688,117.00566101074219,97.483642578125,56.75252752816353,41.436875632301536,57.05693081704379,480.9966398440499,0.8924339577291847,0.09405832375170126,13.146924945712069
0,102.87802124023438,108.1488037109375,87.53887939453125,62.34840341609143,56.850027901462084,63.76411251088565,582.199472919069,0.9155816279649243,0.12347777864026613,13.503102366335682
0,100.25437927246094,107.59600830078125,88.44924926757812,60.117082957992274,56.090406182403086,61.386301427732555,794.328820720996,0.8785739013454694,0.1493448752506793,13.24396761806216
0,100.25318908691406,104.83358764648438,85.3192138671875,66.56902291540896,59.759598234078844,69.9843710804389,581.8472659403833,0.9242210547553158,0.16388262233738954,13.022620526472274
0,118.67437744140625,122.55213928222656,98.33453369140625,70.15784436856278,60.81657822111127,65.99498194296801,740.1081272527388,0.9088622747812509,0.10989561835222572,13.639247305911466
0,110.99064636230469,114.17170715332031,94.01554870605469,54.54425705400101,44.2381111647192,58.67384774738109,643.6591787113125,0.86076526457117,0.08748854911979045,13.490226300396582
0,127.5377197265625,135.6597442626953,89.45606994628906,54.84042997051659,55.169642998899356,59.96596242246049,716.7774885260471,0.8721014806574534,0.10692518581480953,13.462197495353152
0,115.35011291503906,116.20819091796875,68.932861328125,56.871712009393036,55.696401987771814,60.83462201581384,291.91534076436926,0.9485568928866681,0.1800198364766562,12.803059337481622
0,112.9505615234375,121.10322570800781,102.03944396972656,60.930858990509975,47.49414904697599,61.083847832498556,671.0751832378164,0.877877032088437,0.09644195686123272,13.414584250916114
0,109.94065856933594,114.90565490722656,99.10273742675781,58.76809273813474,50.991084746622704,58.48892462706023,684.7125151684443,0.880801154124932,0.12000286762243231,13.472803765605041
0,106.7164306640625,112.99925231933594,96.91473388671875,53.840131857125435,46.40799116896178,53.7263812360844,883.6449271914641,0.8139599579230228,0.08663061802950267,13.600438965898174
0,116.46002197265625,114.61564636230469,88.06484985351562,67.71998942285178,59.78822406630648,64.60778772849545,657.8451240208087,0.9145376104712537,0.1057148368672867,13.536265924279336
0,129.1252899169922,132.4046630859375,120.30776977539062,66.8904981955422,60.19664916981017,67.67559741177574,364.216151435145,0.9535706826372855,0.19885667697227222,12.462987722427611
0,114.23094177246094,115.22323608398438,90.03279113769531,59.21863787509403,49.23373625643289,57.48815219149643,692.062462859837,0.8748075614577743,0.0721416195686864,13.766019130532184
0,115.83245849609375,118.41485595703125,106.48258972167969,53.931772772780064,46.09974684511134,55.22078628246517,713.256561959342,0.8513783344303849,0.07122122787987681,13.667632209991162
0,101.75712585449219,111.92500305175781,84.43960571289062,59.01545450494989,57.48007127341965,63.057922010730216,981.2058984074627,0.8480596117791641,0.15404454564779813,13.368081604200853
0,146.80018615722656,146.20094299316406,107.69590759277344,47.58303456903892,41.321934123554165,56.93740389030596,378.68309323637527,0.8971406258663925,0.1370763367111179,12.590362824823291
0,134.20457458496094,139.588134765625,120.70480346679688,54.82142366691254,36.490421853525405,57.541434725988054,473.71456016015435,0.8763584478813681,0.08131387371226137,13.112145976679914
0,111.83676147460938,121.43148803710938,96.08297729492188,51.331908583059054,39.87397298537336,68.1190286823436,595.6970843095199,0.8530485454836518,0.11387411016562118,13.211203536051233
0,102.08592224121094,109.18626403808594,93.03689575195312,63.35529777117403,60.04679079586952,62.67823764590743,960.6816146434056,0.8704945918479113,0.13919005295654835,13.456895353938545
0,111.9581298828125,115.45741271972656,98.5810546875,64.80304411206438,53.36728802092462,63.24938499392931,584.4970317606203,0.9108357397012434,0.11063625108750219,13.377069438400092
0,113.5394287109375,115.34408569335938,89.99385070800781,60.61008798413935,52.25638389722486,57.36795519585128,808.0211280216736,0.8642951279982592,0.0806272679766793,13.778624297647942
0,117.27156066894531,121.38308715820312,104.05278015136719,57.45762864830126,49.85372619688116,59.453675315888965,669.3390643772822,0.878604637131662,0.086847944759128,13.643700946282989
0,104.51921081542969,110.82670593261719,97.98146057128906,58.627471261856456,51.406629774444426,67.56163256963343,364.67843273921073,0.9380460868853884,0.24121116818013577,12.341733191351096
0,95.48054504394531,102.73463439941406,85.54373168945312,53.923298820494765,45.5141482356699,57.61152629298165,1325.5499172343557,0.7106660950177262,0.06922673808703535,14.085236533284041
0,111.75559997558594,107.63223266601562,78.96961975097656,57.67305348337159,53.8044725440436,56.163176334593686,798.8879171021954,0.8636999639669064,0.1172145592261812,13.649524695524962
0,111.62666320800781,106.051513671875,84.48568725585938,67.60274801692273,66.92553947038571,63.7729207529815,636.7301036710635,0.9274166591722042,0.18097766095196735,12.92533526402355
0,144.13536071777344,135.05470275878906,90.28878784179688,50.83092585524367,51.34988493205159,55.58008748002749,812.3593805417378,0.8208367537161325,0.07882525297579904,13.779280432122468
0,107.37858581542969,123.47273254394531,80.7459716796875,54.900669068438425,44.5250210269758,70.64456580216309,531.833167741974,0.8876031341608962,0.12826765043555405,13.268131566316777
0,116.89433288574219,122.36962890625,109.1951904296875,52.90263914151847,46.26276351237291,62.33968074958221,1033.5047755370522,0.7780747229997952,0.06650263476556215,14.037350406839717
0,135.7919158935547,143.2567138671875,117.10997009277344,48.09529784204883,33.417191154266455,52.20662665936178,388.89966347078024,0.8691068975160211,0.10696548194855865,12.486380047824044
0,107.21150207519531,111.20185852050781,97.1934814453125,57.317027387736395,49.16321436120888,56.806973753921774,807.0490235726637,0.8489218179121771,0.1091905940796051,13.352772596188208
0,143.48550415039062,143.38832092285156,95.64498901367188,39.88452421739638,31.377434654051534,53.75688550476341,351.4928557375767,0.8417290665058617,0.09520151173589803,12.668450507921877
0,104.27484130859375,109.73225402832031,94.17758178710938,57.782514071905304,50.72567494708979,58.868520496370074,791.1827060355386,0.859684785455004,0.10234983461464545,13.607816382620028
0,108.69865417480469,113.56292724609375,95.17840576171875,59.52282888802653,52.62695286956606,66.28945152174747,1251.869964737119,0.7907951148543511,0.09711837816755964,14.00467593416223
0,111.66180419921875,116.09696960449219,105.17045593261719,51.63865975663642,44.66137490925971,59.29013013825462,618.7722396434059,0.8611432381593247,0.16351603357264935,12.995693399564242
0,115.23486328125,118.42076110839844,112.97721862792969,52.61423742779383,44.3037053321615,63.63230712988625,647.2382359699391,0.8581179717279899,0.11393791693372325,13.261345891960826
0,112.06802368164062,114.10137939453125,98.57807922363281,65.44637529148854,54.46493556280905,67.46364586212219,675.1538036151954,0.9019258144686182,0.10532551446852986,13.445416885245137
0,113.08204650878906,115.68074035644531,103.39126586914062,62.739772961542535,54.2875268945985,62.06210037033123,668.1481377054494,0.8983619117138477,0.11568080173513408,13.332417079964541
0,113.6405029296875,113.69692993164062,101.61918640136719,58.95849419908572,50.97398347497576,61.16811269099204,641.1793051800985,0.890353040303717,0.1011545794888469,13.295351394507588
0,114.79296875,120.19354248046875,101.49241638183594,55.64725500090496,50.848785786069946,56.98143589562321,885.132934658544,0.8371267003742906,0.08340000659948008,13.812565351049788
0,106.78507995605469,105.97567749023438,71.87321472167969,63.494893969745334,58.53225904026706,64.52554094056022,708.72986794442,0.9002337306756909,0.1412741783229848,13.1968245072219
0,137.2985382080078,142.91952514648438,120.9637451171875,50.61985622317166,34.11592122706052,54.76322155289123,487.3508753544306,0.852631733576265,0.09391047901773007,12.94286365429974
0,102.56942749023438,107.664794921875,91.60391235351562,62.23547807983444,57.644486940349694,61.81544027642681,790.104495776864,0.886296481249249,0.11729680659861694,13.500292001086914
0,120.47451782226562,123.49504089355469,93.25848388671875,42.697557452695065,41.73870374952325,55.587738145433015,303.99197593774016,0.905026969822762,0.2133500877712104,12.007142185062499
0,100.07833862304688,106.53767395019531,91.40780639648438,66.28972471880174,60.71339663626908,65.77854769239825,770.0313241751965,0.9016081145371022,0.138135050236961,13.338805660089076
0,132.5055694580078,130.67283630371094,117.60987854003906,54.32386047701018,42.349076486075205,55.72456262137153,589.948427617983,0.8666917998888831,0.06826922817456361,13.269811764162544
0,126.04058837890625,123.78276062011719,78.12094116210938,55.11604828549384,58.70851731161165,56.15686563591099,814.9774807916417,0.8576643731441058,0.09706208942738886,13.808268337098577
0,112.41416931152344,114.67814636230469,90.9595947265625,67.26783841478193,60.52115130739679,63.19310375769706,656.8373996029168,0.9154634447598936,0.1481059115236675,13.222563802799964
0,115.5103759765625,118.24545288085938,106.14500427246094,47.824430596405016,39.93334283005239,49.39299869490052,873.2755502991629,0.7588894330713388,0.05293055932131519,13.780771159636757
0,134.079345703125,125.18218994140625,88.89311218261719,52.449035816380736,53.24719068283615,54.231191196156345,540.2670725352023,0.8914261792401509,0.12688426873047373,13.230412935343345
0,105.07966613769531,109.50344848632812,94.64775085449219,59.791513115454826,52.06377538037308,59.231225409270614,306.85083785383006,0.9481403704501972,0.19420187459057897,12.551859250120902
0,111.56929016113281,115.47688293457031,96.48605346679688,58.74419038052541,57.77990991487619,57.62834998503877,703.6928890931367,0.8928432621002876,0.19140478702964095,12.693344256406748
0,105.60031127929688,112.69265747070312,94.28236389160156,59.71591945436374,55.08619005485076,60.08445262112471,924.1278677521858,0.8545635596568422,0.11269774526479064,13.517239544207536
0,127.06103515625,140.25596618652344,114.74443054199219,58.43237698176413,42.09349102657703,60.37293417951886,335.5988965181658,0.928448078455204,0.1385321563731364,12.788253826166459
0,113.62178039550781,112.15231323242188,92.486328125,70.26967489999434,65.04034880594023,69.55834441269647,925.17473554342,0.8956410986747165,0.11886006471865536,13.74560351829216
0,105.46676635742188,121.70445251464844,95.48689270019531,53.74411640234446,46.382875752118274,59.382775079545674,976.1775220918628,0.7875829806332492,0.08091146438633269,13.868580265920174
0,103.27110290527344,106.95359802246094,90.39772033691406,60.608537440775365,56.044710007547664,60.4335366142708,616.2636898218229,0.9059291605060126,0.139428860798319,13.07227106779677
0,102.40089416503906,115.69688415527344,95.33851623535156,57.76132134873168,53.75778803324276,60.73245714584806,497.4677533881196,0.9171480724845498,0.1891047360003491,12.854114178498762
0,106.63993835449219,121.85345458984375,100.13204956054688,54.54371648350627,48.03312725348416,60.607036044014826,595.4119114493219,0.8796080859739592,0.1475678129092377,13.109586996018864
0,133.70408630371094,125.35137939453125,83.08222961425781,55.40195091278598,54.99089369350667,59.590555457151986,808.6551577968798,0.8511212740176648,0.08610858803626806,13.915119359121082
0,108.00129699707031,108.8634033203125,85.41029357910156,59.92346051033451,59.56071684838575,57.896311268679014,840.1511813665411,0.8787120854465537,0.14338051980297192,13.26928100830094
0,135.10760498046875,144.73988342285156,124.40093994140625,58.35728890620803,40.35092811560965,59.935476437469255,575.6804042465633,0.8719099965014716,0.08138229208167846,13.384567682753975
0,109.1644287109375,123.69927978515625,94.91134643554688,58.19843889957408,48.917837492276206,65.29051697680333,977.9379556991294,0.8169250489253324,0.07109723054926351,13.994134143732635
0,140.03370666503906,144.14390563964844,122.82594299316406,62.45069106440901,50.08840996938917,65.38489039357978,602.8533404519892,0.8993603125945252,0.1022217046383583,13.249360524048164
0,122.12081909179688,124.18350219726562,92.91348266601562,49.74563186169539,40.65404220370023,61.845336393679716,497.9271432561992,0.8752619562234385,0.08656622429062832,13.214334135419847
0,121.62171936035156,113.7625732421875,78.41839599609375,54.1927155508221,53.71242095105514,51.602353144637604,751.6229621119273,0.8638102214268072,0.09338803738935902,13.646243001345017
0,127.84632873535156,123.3046875,73.63999938964844,51.27790830025399,54.0536560233643,48.4866364157495,885.2327630448615,0.8104224873013003,0.07176596151119187,13.91664689270706
0,108.31454467773438,123.64434814453125,100.93183898925781,59.980744638735466,53.41188086117915,66.10652563397922,784.1101887345005,0.8723885774450146,0.13267178571508356,13.484637400733781
0,126.71224975585938,133.3841552734375,114.98190307617188,58.4997005104023,49.79724278103234,62.25223283396225,469.43435923082427,0.9164876754820108,0.1267274155380327,13.289312029655914
0,117.43852233886719,115.74122619628906,89.05555725097656,62.05522284358589,57.18873302427869,60.148761292707746,708.6804421076024,0.8951904478996088,0.11454042674090956,13.479300398217315
0,183.8321075439453,186.92355346679688,140.6588134765625,54.618096261206276,51.828381873702284,83.74037603116079,336.81405113117535,0.9407115544628779,0.1499376946967314,12.680936246147876
0,124.13961791992188,133.7278289794922,110.37904357910156,52.33212127358002,35.33467489537668,55.1895721396915,552.1849145160511,0.8437631821237637,0.0947733623505635,13.227339401524809
0,127.99797058105469,127.55738830566406,112.88789367675781,46.85536351887531,31.831044045548342,49.37695885819034,494.20984603277543,0.8271121833028838,0.08848135730417991,12.85840649266324
0,114.80674743652344,118.83357238769531,107.92613220214844,58.68390296987552,46.50392409537939,57.82915715032846,393.3454127919547,0.9241500813480311,0.14508305702955396,12.688048677418491
0,102.03713989257812,108.02156066894531,90.65086364746094,62.53351977134834,56.97572486148857,63.5921844108094,762.2514881746197,0.8896574650869351,0.14173803475366897,13.179088862601215
0,133.58995056152344,123.98887634277344,86.45425415039062,47.26442982435196,51.28961866767751,50.89064731580392,488.0741738303773,0.8962922180268671,0.13780779543797417,13.067467247203806
0,106.64622497558594,113.92088317871094,96.5894775390625,72.29615199041889,63.91255422126553,76.34770524586227,465.4628420859764,0.948449061869968,0.1917388079351327,12.591694485291622
0,111.85476684570312,111.49256896972656,80.49552917480469,55.54189165283997,46.95276563355096,51.5325289745392,768.2152036175983,0.8405039942817942,0.06924253371849193,13.879639115825384
0,113.2586669921875,125.47480773925781,104.79133605957031,46.96612124453427,41.49022520976984,55.83806651058253,491.5526226691654,0.861054079466564,0.12863490797880733,12.854135288566148
0,122.71702575683594,128.8648223876953,109.85466003417969,59.07380136929828,42.87530525682203,61.010960908887355,680.4709613189632,0.860441698840782,0.06637604567464249,13.541037316218741
0,137.57174682617188,128.04376220703125,83.13160705566406,50.13311757348704,45.9346387305777,50.38248539655687,69.4472847732843,0.9804075779797484,0.2886677870266942,11.505796568266558
0,122.85173034667969,116.27220153808594,92.56646728515625,63.25895733203228,52.89094684585798,58.546214372527196,680.4713782859951,0.892026320345475,0.07796991362488959,13.708324557827158
0,121.00801086425781,123.72032165527344,108.77197265625,59.297302780990535,52.9823473593617,63.06186875896003,657.2473494118844,0.8929883240299089,0.10960071942681023,13.486304020742176
0,120.62016296386719,123.21151733398438,88.21044921875,45.39335924502241,39.006839631086685,54.600881666446384,347.05347908556786,0.8956629095941047,0.12574280996572412,12.728454996786724
0,142.1368408203125,137.53736877441406,104.61293029785156,40.78009659444182,33.7355190115551,51.785766655476706,429.97083135092254,0.8336309549798696,0.10982366924727079,12.501324085115037
0,113.50808715820312,111.78813171386719,81.05859375,53.159808752751566,52.439712526309926,51.22633477888038,680.8744632773447,0.870505980126502,0.13460223596991366,13.203447450998075
0,144.77920532226562,143.25674438476562,106.69732666015625,39.30305366999435,29.40594281681666,60.324691147107245,416.38261009888004,0.8175149406821582,0.08739565424396141,12.707445704718264
0,102.88238525390625,105.79217529296875,96.94514465332031,57.77971930456291,52.890572987922496,63.47614276243781,1520.3592060896035,0.74269729322663,0.06457432843770335,14.323568450546261
0,102.33302307128906,108.58639526367188,94.59634399414062,64.14233458862185,56.476876829591255,69.25662031061337,567.5225485089865,0.9189886028996721,0.17237908489709108,13.057920419885058
0,128.1349639892578,136.70553588867188,121.115966796875,54.58879027431552,47.74990627923999,69.01837385177537,650.8258840650226,0.8733040599424086,0.12585587416940158,13.20233287058069
0,140.68177795410156,145.0548553466797,114.42193603515625,45.237404515757504,27.713936624906594,56.11356373177079,310.5285483798297,0.873867543899709,0.11092766893921313,12.498418698923782
0,117.2877197265625,117.65423583984375,91.70207214355469,59.00259300053415,51.584170248645606,58.69127378294677,837.0678530643256,0.8554826620341928,0.08755741997989591,13.661666255288907
0,126.72792053222656,122.36909484863281,89.19598388671875,49.20705490254585,46.26796014321359,68.7908479927544,913.9740019463658,0.7904432382718865,0.07453359255125516,13.9408040466134
0,117.7935791015625,127.90585327148438,94.25135803222656,50.41400098819075,41.24930476943665,70.33039858768,486.6201146043586,0.8719145692506332,0.12846217054509998,13.20187197461851
0,130.53271484375,135.40699768066406,106.04161071777344,46.83857697215093,32.705741772730605,52.64769663577932,503.69640120386356,0.8266000914023176,0.0806329730989754,13.072242212310762
0,122.55448913574219,127.32322692871094,121.27218627929688,49.93251234895965,42.23890749601661,55.907202637220244,563.457045307093,0.8636349218832395,0.13827624922196816,13.140748086198316
0,114.55783081054688,113.62741088867188,90.65830993652344,65.09978359452805,56.15098573345347,60.321349832220974,892.3526775308769,0.8705550958051737,0.08723235133527431,13.799906718368064
0,132.72219848632812,118.47969055175781,87.28904724121094,41.533816308157654,40.31025932637876,47.664441147057346,741.4016190737933,0.7742488466055961,0.06924070471862369,13.439576236723674
0,117.36866760253906,118.68463134765625,92.7769775390625,55.03186299918214,44.25213031027867,51.38989076223244,1126.3612798563045,0.7525219781284522,0.048309786608730275,14.113295940322423
0,103.85404968261719,113.2080078125,87.73393249511719,56.19978892130113,38.619050576972185,55.18072469294427,354.2173202464194,0.9134316730681513,0.1354460077790242,12.616575382514027
0,124.86781311035156,127.86831665039062,99.28901672363281,48.124545621233956,35.70201413169695,53.181566382561506,489.4178427167433,0.8486476053631113,0.08239227469442936,13.129698429639234
0,128.10902404785156,135.58404541015625,116.75088500976562,53.91956385959319,34.583155955912765,56.51496229284662,406.9663280048536,0.8866604522790218,0.105449474750341,12.797281954595078
0,135.32704162597656,135.66807556152344,95.46949768066406,41.26006134635711,29.302360592603762,59.27133541752602,400.1486544087608,0.8327798625855783,0.09020962973189763,12.799821239191715
0,112.59823608398438,122.33566284179688,101.51156616210938,54.43414297075748,47.97908773874086,65.01939492805074,457.4746022563435,0.9106265098100885,0.17500144278143712,12.813334201397717
0,127.64950561523438,136.28265380859375,106.19168090820312,46.096130292086315,27.353631060886823,50.56003923565983,371.13450681528707,0.8452753351823861,0.09912593956997764,12.57281163331983
0,116.64730834960938,109.69000244140625,88.18496704101562,56.99721077036751,48.32315227760826,53.16232314693635,646.8357970792479,0.8754286288835043,0.08799996457230087,13.407647239686757
0,117.40650939941406,122.612060546875,103.58964538574219,57.439816125651184,41.69156655990502,58.558577637903284,562.8821218251388,0.8769959449428676,0.07649630689125861,13.32496298348725
0,108.63136291503906,110.103515625,85.40426635742188,58.90158162565164,50.624983384871406,56.13307989768731,1054.7238151492206,0.8137380930773737,0.061313444580883655,13.993176730571736
0,102.65736389160156,111.28988647460938,93.36341857910156,60.28733373132197,49.36426974001186,61.15850890898619,555.346533259443,0.9015694064441002,0.1326853409190792,12.999063066544307
0,116.8460693359375,123.10055541992188,99.00546264648438,56.11203065787122,55.72469057633454,56.920996548630285,625.5286727610769,0.8959042048124588,0.14625011048993591,12.967798875829445
0,128.50852966308594,140.2215118408203,124.60348510742188,56.98596115319493,49.68410330626034,64.59756568172223,251.6504486255285,0.9539428231248324,0.2145052556852628,12.146202426788157
0,114.76368713378906,120.46083068847656,109.33979797363281,57.80379701472978,49.37484230535929,68.53656968108771,469.5048953527487,0.9160000805396832,0.17751286839967678,12.722305774987792
0,115.4488525390625,116.79164123535156,92.22505187988281,58.0390723002897,54.99583278628154,56.29449245553393,924.5468836054634,0.8487115763557638,0.11966238752206879,13.434510026136271
0,113.98948669433594,117.01947021484375,102.7598876953125,58.26165258810938,55.813385126595215,58.8151981451114,409.0867908076218,0.9353228143058214,0.172579125618816,12.740316164967565
0,106.86801147460938,105.44468688964844,84.30088806152344,63.06264739147377,56.86824166388693,59.47201261817089,684.5520635392633,0.8998134711879664,0.1491838576187717,13.059989851601108
0,118.56013488769531,124.72555541992188,109.22406005859375,48.071605203205564,45.0764412596792,53.539170502046204,956.1222833315303,0.7672709647293313,0.07842029746595358,13.65392478473764
0,119.05599975585938,113.90733337402344,87.1107177734375,56.58799527930344,56.07407877730653,52.824309976419016,594.1374496437663,0.9016049807582907,0.15182377986833298,12.913167914193451
0,118.92420959472656,112.27285766601562,90.13299560546875,68.16467726140411,63.96162345892056,66.77353973909176,575.541465662245,0.9318960542487698,0.15097801387048793,12.980922164320697
0,111.15034484863281,119.30160522460938,96.08860778808594,55.93539812143682,38.19912077828233,55.70494968393539,599.4609616794016,0.8510917589693041,0.07344638312408386,13.304182778087103
0,129.27650451660156,122.61630249023438,100.76776123046875,60.40305303242578,53.52650430337992,59.324495806561686,651.553546517565,0.8945354852644266,0.09795103947095857,13.279837517299606
0,125.78459167480469,125.59982299804688,109.82113647460938,52.73414700191934,38.7084397367478,52.962280866734424,512.8802547397632,0.8680961142449172,0.07644470283707397,13.07435625024464
